Persistent Link,State,Title,LCCN,OCLC,ISSN,No. of Issues,First Issue Date,Last Issue Date,More Info
https://chroniclingamerica.loc.gov/lccn/sn87065697/issues/,Mississippi," The Yazoo City weekly Whig. (Yazoo City, Miss.) 18??-1855 ",sn87065697,15801554.0,2378-4946,124.0,"Jan. 7, 1853","May 18, 1855",https://chroniclingamerica.loc.gov/lccn/sn87065697/essays/
https://chroniclingamerica.loc.gov/lccn/sn87065696/issues/,Mississippi," The Yazoo City Whig and political register. (Yazoo City, Miss.) 1842-1844 ",sn87065696,15793591.0,2378-3605,72.0,"Dec. 30, 1842","July 5, 1844",https://chroniclingamerica.loc.gov/lccn/sn87065696/essays/
https://chroniclingamerica.loc.gov/lccn/sn87065694/issues/,Mississippi," The Yazoo City Whig and political register. (Yazoo City, Miss.) 183?-1840 ",sn87065694,15793506.0,2378-3532,50.0,"July 12, 1839","July 3, 1840",https://chroniclingamerica.loc.gov/lccn/sn87065694/essays/
https://chroniclingamerica.loc.gov/lccn/sn84020019/issues/,Mississippi," The Yazoo City Whig. [volume] (Yazoo, Miss.) 1844-1851 ",sn84020019,10266107.0,2378-492X,102.0,"July 26, 1844","Feb. 26, 1847",https://chroniclingamerica.loc.gov/lccn/sn84020019/essays/
https://chroniclingamerica.loc.gov/lccn/sn98021556/issues/,Mississippi," The Yazoo Democrat. [volume] (Yazoo City, Miss.) 1858-18?? ",sn98021556,39781219.0,2470-3214,103.0," Sept. 11, 1858 ","Aug. 25, 1860",https://chroniclingamerica.loc.gov/lccn/sn98021556/essays/
https://chroniclingamerica.loc.gov/lccn/sn87065704/issues/,Mississippi," The Yazoo Democrat. (Yazoo City, Miss.) 1844-18?? ",sn87065704,16644306.0,2378-4962,267.0,"Aug. 10, 1844","Oct. 18, 1854",https://chroniclingamerica.loc.gov/lccn/sn87065704/essays/
https://chroniclingamerica.loc.gov/lccn/sn87065683/issues/,Mississippi," The Yazoo sentinel. (Yazoo City, Miss.) 1878-1916 ",sn87065683,15911224.0,2470-3230,20.0,"Dec. 18, 1879","Dec. 23, 1915",https://chroniclingamerica.loc.gov/lccn/sn87065683/essays/
https://chroniclingamerica.loc.gov/lccn/sn87065695/issues/,Mississippi," The Yazoo Whig and political register. (Yazoo City, Miss.) 1840-1842 ",sn87065695,15793562.0,2378-3575,107.0,"July 10, 1840","Dec. 16, 1842",https://chroniclingamerica.loc.gov/lccn/sn87065695/essays/
,,,,,,,,,
https://chroniclingamerica.loc.gov/lccn/sn84020143/issues/,Missouri," The American eagle. [volume] (St. Louis, Mo.) 1894-19?? ",sn84020143,10408010.0,,1.0,"Dec. 17, 1905","Dec. 17, 1905",https://chroniclingamerica.loc.gov/lccn/sn84020143/essays/
https://chroniclingamerica.loc.gov/lccn/sn83025434/issues/,Missouri," The American Negro. [volume] (Springfield, Mo.) 1890-1890 ",sn83025434,9467380.0,,1.0,"Oct. 25, 1890","Oct. 25, 1890",https://chroniclingamerica.loc.gov/lccn/sn83025434/essays/
https://chroniclingamerica.loc.gov/lccn/sn85034076/issues/,Missouri," The Andrew County Republican. [volume] (Savannah, Mo.) 1871-1876 ",sn85034076,12424213.0,2166-7624,260.0,"Nov. 1, 1871","Dec. 14, 1876",https://chroniclingamerica.loc.gov/lccn/sn85034076/essays/
https://chroniclingamerica.loc.gov/lccn/sn93060356/issues/,Missouri," Auttaja. [volume] (Ironwood, Mich.) 1906-19?? ",sn93060356,10051503.0,2694-3271,2531.0,"Jan. 25, 1906","Dec. 19, 1963",
https://chroniclingamerica.loc.gov/lccn/sn83016957/issues/,Missouri," Boon&#39;s Lick times. [volume] (Fayette, Mo.) 1840-1848 ",sn83016957,10236437.0,2326-7933,442.0,"March 28, 1840"," Sept. 30, 1848 ",https://chroniclingamerica.loc.gov/lccn/sn83016957/essays/
https://chroniclingamerica.loc.gov/lccn/sn86063289/issues/,Missouri," The Butler weekly times and the Bates County record. (Butler, Mo.) 1918-1950 ",sn86063289,13433274.0,2378-4989,243.0,"May 2, 1918","Dec. 28, 1922",https://chroniclingamerica.loc.gov/lccn/sn86063289/essays/
https://chroniclingamerica.loc.gov/lccn/sn89066489/issues/,Missouri," The Butler weekly times. (Butler, Mo.) 1881-1918 ",sn89066489,19610005.0,2378-5004,1882.0,"Dec. 7, 1881","April 25, 1918",https://chroniclingamerica.loc.gov/lccn/sn89066489/essays/
https://chroniclingamerica.loc.gov/lccn/sn89066619/issues/,Missouri," The Cape County herald. (Cape Girardeau, Mo.) 1911-1914 ",sn89066619,19956235.0,2166-8175,150.0,"Feb. 17, 1911","Jan. 23, 1914",https://chroniclingamerica.loc.gov/lccn/sn89066619/essays/
https://chroniclingamerica.loc.gov/lccn/sn89066818/issues/,Missouri," The Cape Girardeau Democrat. (Cape Girardeau, Mo.) 1876-1909 ",sn89066818,19993310.0,2326-926X,509.0,"Jan. 3, 1891","Jan. 5, 1901",https://chroniclingamerica.loc.gov/lccn/sn89066818/essays/
https://chroniclingamerica.loc.gov/lccn/sn89066594/issues/,Missouri," The Cape weekly tribune. (Cape Girardeau, Mo.) 1914-1914 ",sn89066594,19956242.0,2326-8875,36.0,"Feb. 6, 1914","Oct. 30, 1914",https://chroniclingamerica.loc.gov/lccn/sn89066594/essays/
https://chroniclingamerica.loc.gov/lccn/sn88068010/issues/,Missouri," Chariton courier. (Keytesville, Chariton County, Mo.) 1878-current ",sn88068010,18777862.0,2374-6998,1899.0,"June 7, 1878","Dec. 29, 1922",https://chroniclingamerica.loc.gov/lccn/sn88068010/essays/
https://chroniclingamerica.loc.gov/lccn/sn89066316/issues/,Missouri," The Columbia evening Missourian. [volume] (Columbia, Mo.) 1920-1923 ",sn89066316,19559594.0,2157-6572,729.0," Sept. 2, 1920 ","Dec. 30, 1922",https://chroniclingamerica.loc.gov/lccn/sn89066316/essays/
https://chroniclingamerica.loc.gov/lccn/sn90061416/issues/,Missouri," The County paper. (Oregon, Mo.) 1881-1883 ",sn90061416,21370959.0,2163-7385,133.0,"Jan. 7, 1881","July 27, 1883",https://chroniclingamerica.loc.gov/lccn/sn90061416/essays/
https://chroniclingamerica.loc.gov/lccn/sn89066349/issues/,Missouri," The crisis. (Chillicothe, Livingston Co., Mo.) 1877-1878 ",sn89066349,19714480.0,2374-8648,54.0,"Aug. 30, 1877"," Sept. 5, 1878 ",https://chroniclingamerica.loc.gov/lccn/sn89066349/essays/
https://chroniclingamerica.loc.gov/lccn/sn89066314/issues/,Missouri," The daily Missourian. [volume] (Columbia, Mo.) 1916-1917 ",sn89066314,19559587.0,2157-6548,347.0,"Aug. 2, 1916"," Sept. 16, 1917 ",https://chroniclingamerica.loc.gov/lccn/sn89066314/essays/
https://chroniclingamerica.loc.gov/lccn/sn89066057/issues/,Missouri," Democratic banner. (Bowling Green, Pike County, Mo.) 1845-1852 ",sn89066057,19418742.0,2326-7895,302.0,"Feb. 1, 1845","July 9, 1851",
https://chroniclingamerica.loc.gov/lccn/sn89066315/issues/,Missouri," The Evening Missourian. [volume] (Columbia, Mo.) 1917-1920 ",sn89066315,19559591.0,2157-6556,925.0," Sept. 17, 1917 "," Sept. 1, 1920 ",https://chroniclingamerica.loc.gov/lccn/sn89066315/essays/
https://chroniclingamerica.loc.gov/lccn/sn87052181/issues/,Missouri,Fair play. [volume] (Ste. Genevieve [Mo.]) 1872-1961,sn87052181,15182728.0,2166-7853,2198.0,"June 14, 1872","Dec. 31, 1921",https://chroniclingamerica.loc.gov/lccn/sn87052181/essays/
https://chroniclingamerica.loc.gov/lccn/sn89067453/issues/,Missouri," The farmers&#39; union. (Memphis, Mo.) 1891-1895 ",sn89067453,20615646.0,2378-5063,197.0,"Feb. 5, 1891","Jan. 24, 1895",https://chroniclingamerica.loc.gov/lccn/sn89067453/essays/
https://chroniclingamerica.loc.gov/lccn/sn89066995/issues/,Missouri," The Farmington times and herald. (Farmington, St. Francois Co., Mo.) 1902-1905 ",sn89066995,20335535.0,2378-508X,167.0,"Aug. 21, 1902","Nov. 10, 1905",https://chroniclingamerica.loc.gov/lccn/sn89066995/essays/
https://chroniclingamerica.loc.gov/lccn/sn86054033/issues/,Missouri," The Farmington times. [volume] (Farmington, Mo.) 1874-1902 ",sn86054033,14988164.0,2378-5101,169.0,"Dec. 1, 1898","Aug. 14, 1902",https://chroniclingamerica.loc.gov/lccn/sn86054033/essays/
https://chroniclingamerica.loc.gov/lccn/sn89066996/issues/,Missouri," The Farmington times. (Farmington, St. Francois County, Mo.) 1905-1926 ",sn89066996,20335537.0,2378-5152,867.0,"Nov. 17, 1905","Dec. 29, 1922",https://chroniclingamerica.loc.gov/lccn/sn89066996/essays/
https://chroniclingamerica.loc.gov/lccn/sn87067037/issues/,Missouri," Die Gasconade zeitung. (Hermann, Mo.) 1873-187? ",sn87067037,15151961.0,2374-5991,7.0,"Nov. 27, 1873","Jan. 22, 1874",https://chroniclingamerica.loc.gov/lccn/sn87067037/essays/
https://chroniclingamerica.loc.gov/lccn/sn89066163/issues/,Missouri," Glasgow weekly times. (Glasgow, Howard County, Mo.) 1866-1869 ",sn89066163,19822907.0,2326-8360,4.0,"Aug. 24, 1866","Oct. 1, 1869",https://chroniclingamerica.loc.gov/lccn/sn89066163/essays/
https://chroniclingamerica.loc.gov/lccn/sn86063325/issues/,Missouri," Glasgow weekly times. (Glasgow, Mo.) 1848-1861 ",sn86063325,2254732.0,2326-795X,667.0,"Oct. 5, 1848","Aug. 22, 1861",https://chroniclingamerica.loc.gov/lccn/sn86063325/essays/
https://chroniclingamerica.loc.gov/lccn/sn87091070/issues/,Missouri," Hannibal journal and western union. (Hannibal, Mo.) 1851-1852 ",sn87091070,16907658.0,2326-845X,21.0," Sept. 4, 1851 ","Jan. 29, 1852",
https://chroniclingamerica.loc.gov/lccn/sn87091069/issues/,Missouri," Hannibal journal. (Hannibal, Mo.) 1852-1853 ",sn87091069,16907565.0,2326-8476,55.0,"Feb. 26, 1852"," Sept. 15, 1853 ",https://chroniclingamerica.loc.gov/lccn/sn87091069/essays/
https://chroniclingamerica.loc.gov/lccn/sn89067494/issues/,Missouri," Hannibal journal. (Hannibal, Mo.) 1853-1853 ",sn89067494,20788501.0,2326-8514,127.0,"March 15, 1853"," Sept. 21, 1853 ",https://chroniclingamerica.loc.gov/lccn/sn89067494/essays/
https://chroniclingamerica.loc.gov/lccn/sn89066651/issues/,Missouri," The Hayti herald. (Hayti, Mo.) 1908-1922 ",sn89066651,19893211.0,2157-6610,682.0,"Jan. 7, 1909","Feb. 24, 1922",https://chroniclingamerica.loc.gov/lccn/sn89066651/essays/
https://chroniclingamerica.loc.gov/lccn/sn85034180/issues/,Missouri," Hermanner Volksblatt u. Gasconade Zeitung. [volume] (Hermann, Mo.) 1872-1873 ",sn85034180,12544242.0,2373-2075,17.0,"Oct. 24, 1872","March 27, 1873",https://chroniclingamerica.loc.gov/lccn/sn85034180/essays/
https://chroniclingamerica.loc.gov/lccn/sn86054053/issues/,Missouri," Hermanner Volksblatt. [volume] (Hermann, Mo.) 1856-187? ",sn86054053,14999095.0,2373-4744,203.0,"Jan. 1, 1860"," Sept. 7, 1871 ",https://chroniclingamerica.loc.gov/lccn/sn86054053/essays/
https://chroniclingamerica.loc.gov/lccn/sn93060116/issues/,Missouri," Hermanner Volksblatt. [volume] (Hermann, Mo.) 1875-1928 ",sn93060116,29402047.0,2374-9954,2129.0,"Feb. 18, 1875","Dec. 29, 1922",https://chroniclingamerica.loc.gov/lccn/sn93060116/essays/
https://chroniclingamerica.loc.gov/lccn/sn90061417/issues/,Missouri," The Holt County sentinel. (Oregon, Mo.) 1883-1980 ",sn90061417,21370975.0,2163-7393,1971.0,"Aug. 17, 1883"," Sept. 30, 1921 ",https://chroniclingamerica.loc.gov/lccn/sn90061417/essays/
https://chroniclingamerica.loc.gov/lccn/sn85034039/issues/,Missouri," The Holt County sentinel. [volume] (Oregon, Missouri.) 1865-1880 ",sn85034039,12383168.0,2163-4580,802.0,"June 30, 1865","Dec. 31, 1880",https://chroniclingamerica.loc.gov/lccn/sn85034039/essays/
https://chroniclingamerica.loc.gov/lccn/sn89066162/issues/,Missouri," The Howard union. (Glasgow, Mo.) 1865-1866 ",sn89066162,19822897.0,2326-8328,22.0,"June 15, 1865","Dec. 7, 1865",https://chroniclingamerica.loc.gov/lccn/sn89066162/essays/
https://chroniclingamerica.loc.gov/lccn/sn93060412/issues/,Missouri," The intelligencer. [volume] (Lexington, Mo.) 1887-1891 ",sn93060412,29196898.0,2374-9970,188.0,"April 16, 1887","Feb. 14, 1891",https://chroniclingamerica.loc.gov/lccn/sn93060412/essays/
https://chroniclingamerica.loc.gov/lccn/sn84024283/issues/,Missouri," Iron County register. [volume] (Ironton, Iron County, Mo.) 1867-1965 ",sn84024283,10965095.0,2375-4362,2225.0,"Jan. 1, 1880","Dec. 28, 1922",https://chroniclingamerica.loc.gov/lccn/sn84024283/essays/
https://chroniclingamerica.loc.gov/lccn/sn89066620/issues/,Missouri," The Jackson herald. (Jackson, Mo.) 1897-1911 ",sn89066620,19956234.0,2166-8183,427.0,"July 25, 1901","Dec. 1, 1910",https://chroniclingamerica.loc.gov/lccn/sn89066620/essays/
https://chroniclingamerica.loc.gov/lccn/sn90061052/issues/,Missouri," The Jasper news. [volume] (Jasper, Missouri) 1898-1924 ",sn90061052,20880994.0,2151-5336,1106.0,"July 26, 1901","Dec. 28, 1922",https://chroniclingamerica.loc.gov/lccn/sn90061052/essays/
https://chroniclingamerica.loc.gov/lccn/sn86063624/issues/,Missouri," Kansas City daily journal. [volume] (Kansas City, Mo.) 1892-1897 ",sn86063624,13454504.0,2157-3506,774.0,"Jan. 1, 1895","Feb. 13, 1897",https://chroniclingamerica.loc.gov/lccn/sn86063624/essays/
https://chroniclingamerica.loc.gov/lccn/sn86063615/issues/,Missouri," Kansas City journal. [volume] (Kansas City, Mo.) 1897-1928 ",sn86063615,13484189.0,2157-3492,1031.0,"July 24, 1890","Dec. 10, 1899",https://chroniclingamerica.loc.gov/lccn/sn86063615/essays/
https://chroniclingamerica.loc.gov/lccn/sn83025495/issues/,Missouri," Kansas City observer. [volume] (Kansas City, Mo.) 1896-19?? ",sn83025495,9529378.0,,1.0,"Jan. 27, 1900","Jan. 27, 1900",https://chroniclingamerica.loc.gov/lccn/sn83025495/essays/
https://chroniclingamerica.loc.gov/lccn/sn90061556/issues/,Missouri," The Kansas City sun. (Kansas City, Mo.) 1908-1924 ",sn90061556,21244408.0,2166-8329,360.0,"Jan. 10, 1914","Dec. 25, 1920",https://chroniclingamerica.loc.gov/lccn/sn90061556/essays/
https://chroniclingamerica.loc.gov/lccn/sn89066129/issues/,Missouri," The Laclede blade. (Laclede, Mo.) 1890-1945 ",sn89066129,19609311.0,2378-5187,1010.0,"July 12, 1902","Dec. 22, 1922",https://chroniclingamerica.loc.gov/lccn/sn89066129/essays/
https://chroniclingamerica.loc.gov/lccn/sn86063623/issues/,Missouri," The Lexington intelligencer. [volume] (Lexington, Mo.) 1901-1949 ",sn86063623,13501269.0,2373-4876,1126.0,"April 13, 1901","Dec. 29, 1922",https://chroniclingamerica.loc.gov/lccn/sn86063623/essays/
https://chroniclingamerica.loc.gov/lccn/sn87052143/issues/,Missouri," Lexington weekly intelligencer. (Lexington, Mo.) 1871-1887 ",sn87052143,15161143.0,2374-5789,666.0,"Jan. 10, 1872","April 9, 1887",https://chroniclingamerica.loc.gov/lccn/sn87052143/essays/
https://chroniclingamerica.loc.gov/lccn/sn90061771/issues/,Missouri," The Lincoln County herald. (Troy, Lincoln County, Mo.) 1865-1873 ",sn90061771,21585814.0,2165-722X,381.0,"Jan. 5, 1866","June 4, 1873",https://chroniclingamerica.loc.gov/lccn/sn90061771/essays/
https://chroniclingamerica.loc.gov/lccn/sn89066901/issues/,Missouri," Mansfield mirror. (Mansfield, Wright County, Mo.) 1908-1957 ",sn89066901,20230341.0,2374-8737,518.0,"Dec. 26, 1912","Dec. 28, 1922",https://chroniclingamerica.loc.gov/lccn/sn89066901/essays/
https://chroniclingamerica.loc.gov/lccn/sn89066919/issues/,Missouri," The Mansfield press. (Mansfield, Wright County, Mo.) 1908-1912 ",sn89066919,20179488.0,2378-5209,47.0,"Oct. 9, 1908","Dec. 30, 1909",https://chroniclingamerica.loc.gov/lccn/sn89066919/essays/
https://chroniclingamerica.loc.gov/lccn/sn89066695/issues/,Missouri," Marble Hill press. (Marbel [sic] Hill, Mo.) 1881-1923 ",sn89066695,19996812.0,2378-5233,1605.0,"July 25, 1889","Dec. 28, 1922",https://chroniclingamerica.loc.gov/lccn/sn89066695/essays/
https://chroniclingamerica.loc.gov/lccn/sn89066240/issues/,Missouri," The Marshall republican. [volume] (Marshall, Saline County, Mo.) 1899-1914 ",sn89066240,19091229.0,2166-8167,675.0,"June 2, 1899","May 29, 1914",
https://chroniclingamerica.loc.gov/lccn/sn89066178/issues/,Missouri," The menace. [volume] (Aurora, Mo.) 1911-1920 ",sn89066178,10427409.0,2375-4400,418.0,"Nov. 11, 1911","Dec. 6, 1919",https://chroniclingamerica.loc.gov/lccn/sn89066178/essays/
https://chroniclingamerica.loc.gov/lccn/sn89067273/issues/,Missouri," Mexico Missouri message. (Mexico, Audrain County, Mo.) 1899-1918 ",sn89067273,20372039.0,2326-9308,986.0,"Nov. 9, 1899","Nov. 7, 1918",https://chroniclingamerica.loc.gov/lccn/sn89067273/essays/
https://chroniclingamerica.loc.gov/lccn/sn89067274/issues/,Missouri," Mexico weekly ledger. (Mexico, Mo.) 1855-1956 ",sn89067274,20387074.0,2375-4443,2409.0," Sept. 21, 1876 ","Dec. 28, 1922",https://chroniclingamerica.loc.gov/lccn/sn89067274/essays/
https://chroniclingamerica.loc.gov/lccn/sn89066652/issues/,Missouri," The Missouri herald. (Hayti, Mo.) 1922-1990 ",sn89066652,19893212.0,2157-6653,44.0,"March 3, 1922","Dec. 29, 1922",https://chroniclingamerica.loc.gov/lccn/sn89066652/essays/
https://chroniclingamerica.loc.gov/lccn/sn83025493/issues/,Missouri,The Missouri messenger. [volume] (Macon ;) 1894-1900,sn83025493,9529249.0,,1.0,"Jan. 26, 1900","Jan. 26, 1900",https://chroniclingamerica.loc.gov/lccn/sn83025493/essays/
https://chroniclingamerica.loc.gov/lccn/sn90061308/issues/,Missouri," The Monett times. (Monett, Mo.) 1899-1939 ",sn90061308,21370778.0,2375-4478,664.0,"Jan. 1, 1909","Dec. 29, 1922",https://chroniclingamerica.loc.gov/lccn/sn90061308/essays/
https://chroniclingamerica.loc.gov/lccn/sn90061309/issues/,Missouri," Monroe City Democrat. (Monroe City, Mo.) 1888-1919 ",sn90061309,21124264.0,2326-9340,1131.0,"Dec. 1, 1898","Nov. 28, 1919",https://chroniclingamerica.loc.gov/lccn/sn90061309/essays/
https://chroniclingamerica.loc.gov/lccn/sn90061056/issues/,Missouri," The Montgomery tribune. (Montgomery City, Mo.) 1892-1910 ",sn90061056,20880662.0,2166-8302,508.0," Sept. 28, 1900 ","Dec. 30, 1910",https://chroniclingamerica.loc.gov/lccn/sn90061056/essays/
https://chroniclingamerica.loc.gov/lccn/sn90061782/issues/,Missouri," Morgan County democrat. (Versailles, Mo.) 1900-1906 ",sn90061782,21615000.0,2165-7238,162.0,"July 10, 1903","Aug. 17, 1906",https://chroniclingamerica.loc.gov/lccn/sn90061782/essays/
https://chroniclingamerica.loc.gov/lccn/sn90061783/issues/,Missouri," Morgan County republican. (Versailles, Mo.) 1906-1914 ",sn90061783,21614992.0,2165-7734,398.0,"Aug. 24, 1906","Aug. 20, 1914",https://chroniclingamerica.loc.gov/lccn/sn90061783/essays/
https://chroniclingamerica.loc.gov/lccn/sn89066235/issues/,Missouri," The news boy. (Benton, Scott County, Mo.) 1888-1901 ",sn89066235,19091250.0,2166-8140,157.0,"Jan. 27, 1894","Feb. 13, 1897",https://chroniclingamerica.loc.gov/lccn/sn89066235/essays/
https://chroniclingamerica.loc.gov/lccn/sn89066801/issues/,Missouri," Osage County Volksblatt. (Westphalia, Mo.) 1896-1917 ",sn89066801,19972135.0,2378-6760,791.0,"June 7, 1899","July 19, 1917",https://chroniclingamerica.loc.gov/lccn/sn89066801/essays/
https://chroniclingamerica.loc.gov/lccn/sn90061739/issues/,Missouri," Osage Valley banner. (Tuscumbia, Miller County, Mo.) 1879-1881 ",sn90061739,21585715.0,2326-9464,130.0,"Jan. 16, 1879","Nov. 10, 1881",https://chroniclingamerica.loc.gov/lccn/sn90061739/essays/
https://chroniclingamerica.loc.gov/lccn/sn90061371/issues/,Missouri," Potosi journal. (Potosi, Mo.) 1894-1929 ",sn90061371,21389901.0,2378-6787,1473.0,"Aug. 22, 1894","Dec. 27, 1922",https://chroniclingamerica.loc.gov/lccn/sn90061371/essays/
https://chroniclingamerica.loc.gov/lccn/sn89066321/issues/,Missouri," The professional world. (Columbia, Mo.) 1901-192? ",sn89066321,19566406.0,2326-8530,103.0,"Nov. 1, 1901","Dec. 25, 1903",https://chroniclingamerica.loc.gov/lccn/sn89066321/essays/
https://chroniclingamerica.loc.gov/lccn/sn83016922/issues/,Missouri,The radical. [volume] (Bowling Green [Mo.]) 1841-1845,sn83016922,10205545.0,2326-7860,163.0,"Nov. 6, 1841","Jan. 25, 1845",
https://chroniclingamerica.loc.gov/lccn/sn90061663/issues/,Missouri," The Rich Hill tribune. (Rich Hill, Mo.) 1903-1911 ",sn90061663,21417726.0,2326-9421,418.0,"Jan. 1, 1903","Dec. 29, 1910",https://chroniclingamerica.loc.gov/lccn/sn90061663/essays/
https://chroniclingamerica.loc.gov/lccn/sn86063662/issues/,Missouri," Richmond democrat. [volume] (Richmond, Ray County, Mo.) 1873-1906 ",sn86063662,13515862.0,2166-7764,495.0,"May 22, 1879","Dec. 20, 1888",https://chroniclingamerica.loc.gov/lccn/sn86063662/essays/
https://chroniclingamerica.loc.gov/lccn/sn89067083/issues/,Missouri," Ripley County democrat. (Doniphan, Mo.) 1905-1920 ",sn89067083,20401069.0,2378-6809,646.0,"Nov. 17, 1905","Nov. 22, 1918",https://chroniclingamerica.loc.gov/lccn/sn89067083/essays/
https://chroniclingamerica.loc.gov/lccn/sn83025494/issues/,Missouri," The Rising son. [volume] (Kansas City, Mo.) 1896-19?? ",sn83025494,9529310.0,2165-929X,195.0,"Jan. 27, 1900","Dec. 28, 1907",https://chroniclingamerica.loc.gov/lccn/sn83025494/essays/
https://chroniclingamerica.loc.gov/lccn/sn89066239/issues/,Missouri," The Saline republican. (Marshall, Mo.) 1892-1899 ",sn89066239,19091232.0,2166-8159,13.0,"Dec. 23, 1898","May 5, 1899",https://chroniclingamerica.loc.gov/lccn/sn89066239/essays/
https://chroniclingamerica.loc.gov/lccn/sn83016924/issues/,Missouri," Salt River journal. [volume] (Bowling Green, Mo.) 1833-1841 ",sn83016924,10205680.0,2326-7801,92.0,"Nov. 23, 1839","Oct. 30, 1841",https://chroniclingamerica.loc.gov/lccn/sn83016924/essays/
https://chroniclingamerica.loc.gov/lccn/sn92058841/issues/,Missouri," Saturday morning visitor. (City of Warsaw, Mo.) 1845-1849 ",sn92058841,25491924.0,2326-9499,37.0,"June 10, 1848","Feb. 24, 1849",https://chroniclingamerica.loc.gov/lccn/sn92058841/essays/
https://chroniclingamerica.loc.gov/lccn/sn89066234/issues/,Missouri," Scott County kicker. (Benton, Mo.) 1901-1917 ",sn89066234,19076832.0,2166-8132,762.0,"Nov. 9, 1901","April 7, 1917",https://chroniclingamerica.loc.gov/lccn/sn89066234/essays/
https://chroniclingamerica.loc.gov/lccn/sn90061066/issues/,Missouri," The Sedalia weekly bazoo. [volume] (Sedalia, Mo.) 187?-1904 ",sn90061066,20979963.0,2163-7369,740.0,"June 5, 1877","Dec. 26, 1893",https://chroniclingamerica.loc.gov/lccn/sn90061066/essays/
https://chroniclingamerica.loc.gov/lccn/sn89067598/issues/,Missouri," Sedalia weekly conservator. (Sedalia, Mo.) 1903-1909 ",sn89067598,20842253.0,2166-8264,238.0,"May 8, 1903"," Sept. 21, 1908 ",https://chroniclingamerica.loc.gov/lccn/sn89067598/essays/
https://chroniclingamerica.loc.gov/lccn/sn90061457/issues/,Missouri," The St. Joseph observer. [volume] (St. Joseph, Mo.) 1906-1932 ",sn90061457,21981753.0,2157-6688,418.0,"Jan. 2, 1915","Dec. 30, 1922",https://chroniclingamerica.loc.gov/lccn/sn90061457/essays/
https://chroniclingamerica.loc.gov/lccn/sn84020274/issues/,Missouri," The St. Louis Republic. [volume] (St. Louis, Mo.) 1888-1919 ",sn84020274,10528286.0,2157-1368,2191.0,"Jan. 1, 1900","Jan. 2, 1906",https://chroniclingamerica.loc.gov/lccn/sn84020274/essays/
https://chroniclingamerica.loc.gov/lccn/sn87052128/issues/,Missouri," The state journal. (Jefferson City, Mo.) 1872-1886 ",sn87052128,15155754.0,2166-7845,305.0,"Dec. 27, 1872","Dec. 27, 1878",https://chroniclingamerica.loc.gov/lccn/sn87052128/essays/
https://chroniclingamerica.loc.gov/lccn/sn90061576/issues/,Missouri," The state republican. (Jefferson City, Mo.) 1871-1896 ",sn90061576,21390487.0,2165-7122,325.0,"Jan. 2, 1890","May 28, 1896",https://chroniclingamerica.loc.gov/lccn/sn90061576/essays/
https://chroniclingamerica.loc.gov/lccn/sn89067390/issues/,Missouri," The Taney County republican. (Forsyth, Mo.) 1895-1992 ",sn89067390,20537433.0,2375-4524,1206.0,"Nov. 28, 1895"," Sept. 30, 1920 ",https://chroniclingamerica.loc.gov/lccn/sn89067390/essays/
https://chroniclingamerica.loc.gov/lccn/sn90061662/issues/,Missouri," The tribune. (Rich Hill, Mo.) 1900-1902 ",sn90061662,21417709.0,2326-9391,73.0,"Aug. 1, 1901","Dec. 25, 1902",https://chroniclingamerica.loc.gov/lccn/sn90061662/essays/
https://chroniclingamerica.loc.gov/lccn/sn86063984/issues/,Missouri," The Troy herald. [volume] (Troy, Mo.) 1873-1890 ",sn86063984,13745043.0,2165-8544,279.0,"June 18, 1873","Oct. 30, 1878",
https://chroniclingamerica.loc.gov/lccn/sn89066313/issues/,Missouri," University Missourian. [volume] (Columbia, Mo.) 1908-1916 ",sn89066313,9875651.0,2151-531X,1921.0," Sept. 14, 1908 ","Aug. 1, 1916",https://chroniclingamerica.loc.gov/lccn/sn89066313/essays/
https://chroniclingamerica.loc.gov/lccn/sn85033995/issues/,Missouri," The weekly Caucasian. [volume] (Lexington, Lafayette County, Mo.) 1866-1875 ",sn85033995,12366989.0,2375-4575,435.0,"April 25, 1866","Aug. 14, 1875",https://chroniclingamerica.loc.gov/lccn/sn85033995/essays/
https://chroniclingamerica.loc.gov/lccn/sn89066350/issues/,Missouri," Weekly Chillicothe crisis. (Chillicothe, Livingston Co., Mo.) 1878-19?? ",sn89066350,19714476.0,2374-8672,352.0," Sept. 12, 1878 ","Aug. 6, 1885",https://chroniclingamerica.loc.gov/lccn/sn89066350/essays/
https://chroniclingamerica.loc.gov/lccn/sn89066097/issues/,Missouri," Weekly graphic. [volume] (Kirksville, Adair Co., Missouri) 1880-1949 ",sn89066097,19893214.0,2151-5301,857.0,"May 1, 1880","Dec. 25, 1896",https://chroniclingamerica.loc.gov/lccn/sn89066097/essays/
https://chroniclingamerica.loc.gov/lccn/sn93060416/issues/,Missouri," The weekly intelligencer. [volume] (Lexington, Mo.) 1891-1901 ",sn93060416,29196893.0,2374-9997,450.0,"Feb. 21, 1891","April 6, 1901",https://chroniclingamerica.loc.gov/lccn/sn93060416/essays/
https://chroniclingamerica.loc.gov/lccn/sn89066617/issues/,Missouri," The weekly tribune and the Cape County herald. (Cape Girardeau, Mo.) 1914-1918 ",sn89066617,19956248.0,2326-8948,193.0,"Nov. 6, 1914","Oct. 17, 1918",https://chroniclingamerica.loc.gov/lccn/sn89066617/essays/
