Persistent Link,State,Title,LCCN,OCLC,ISSN,No. of Issues,First Issue Date,Last Issue Date,More Info
https://chroniclingamerica.loc.gov/lccn/sn84022127/issues/,North Dakota," The Bismarck tribune. [volume] (Bismarck, D.T. [N.D.]) 1873-1875 ",sn84022127,10314897.0,2331-0081,95.0,"July 11, 1873","Nov. 3, 1875",https://chroniclingamerica.loc.gov/lccn/sn84022127/essays/
https://chroniclingamerica.loc.gov/lccn/sn85042243/issues/,North Dakota," The Bismarck tribune. [volume] (Bismarck, N.D.) 1916-current ",sn85042243,11987205.0,2330-5967,6529.0,"Nov. 21, 1916","Dec. 31, 1937",https://chroniclingamerica.loc.gov/lccn/sn85042243/essays/
https://chroniclingamerica.loc.gov/lccn/sn85042331/issues/,North Dakota," Bismarck tribune. [volume] (Bismarck, D.T. [N.D.]) 1878-1884 ",sn85042331,12195565.0,2330-6009,286.0,"Oct. 9, 1878","May 30, 1884",https://chroniclingamerica.loc.gov/lccn/sn85042331/essays/
https://chroniclingamerica.loc.gov/lccn/sn85042588/issues/,North Dakota," Bismarck weekly tribune. [volume] (Bismarck, Dakota [N.D.]) 1884-1943 ",sn85042588,12660125.0,2330-6041,741.0,"June 6, 1884"," Sept. 15, 1911 ",https://chroniclingamerica.loc.gov/lccn/sn85042588/essays/
https://chroniclingamerica.loc.gov/lccn/sn84022129/issues/,North Dakota," Bismarck weekly tribune. [volume] (Bismarck, D.T. [N.D.]) 1875-1878 ",sn84022129,10315150.0,2330-586X,113.0,"Nov. 13, 1875","Oct. 2, 1878",https://chroniclingamerica.loc.gov/lccn/sn84022129/essays/
https://chroniclingamerica.loc.gov/lccn/sn88076086/issues/,North Dakota," The Bottineau courant. (Bottineau, Bottineau County, N.D.) 1895-1929 ",sn88076086,18581636.0,2576-6872,1442.0,"May 4, 1895","Dec. 28, 1922",https://chroniclingamerica.loc.gov/lccn/sn88076086/essays/
https://chroniclingamerica.loc.gov/lccn/sn88076679/issues/,North Dakota," The Bottineau pioneer. (Bottineau, N.D.) 1885-1895 ",sn88076679,18581577.0,2640-5253,375.0," Sept. 23, 1886 ","April 27, 1895",https://chroniclingamerica.loc.gov/lccn/sn88076679/essays/
https://chroniclingamerica.loc.gov/lccn/sn88076095/issues/,North Dakota," The Bowbells tribune. [volume] (Bowbells, Ward Co., N.D.) 1899-1969 ",sn88076095,2252739.0,2576-6856,967.0,"Dec. 1, 1899","Dec. 29, 1922",
https://chroniclingamerica.loc.gov/lccn/sn88076433/issues/,North Dakota," Cavalier County farmers press. (Langdon, N.D.) 1920-1921 ",sn88076433,18090160.0,2475-8671,70.0,"April 22, 1920","Aug. 18, 1921",https://chroniclingamerica.loc.gov/lccn/sn88076433/essays/
https://chroniclingamerica.loc.gov/lccn/sn88076341/issues/,North Dakota," The Cooperstown courier. (Cooperstown, Griggs Co., N.D.) 1902-1913 ",sn88076341,18820582.0,2475-8604,190.0,"May 22, 1902","Jan. 4, 1906",https://chroniclingamerica.loc.gov/lccn/sn88076341/essays/
https://chroniclingamerica.loc.gov/lccn/sn88076993/issues/,North Dakota," Cooperstown courier. (Cooperstown, Griggs Co., Dak. [N.D.]) 1883-1884 ",sn88076993,18821053.0,2475-7098,102.0,"Jan. 26, 1883","Dec. 26, 1884",https://chroniclingamerica.loc.gov/lccn/sn88076993/essays/
https://chroniclingamerica.loc.gov/lccn/sn88076432/issues/,North Dakota," Courier Democrat. (Langdon, N.D.) 1891-1920 ",sn88076432,18080864.0,2475-8647,1425.0,"Feb. 19, 1891","April 15, 1920",https://chroniclingamerica.loc.gov/lccn/sn88076432/essays/
https://chroniclingamerica.loc.gov/lccn/sn88076515/issues/,North Dakota," Devils Lake inter-ocean and Devils Lake free press. (Devils Lake, Ramsey County, N.D.) 1905-1909 ",sn88076515,19096052.0,2470-5217,193.0,"Dec. 1, 1905","Aug. 6, 1909",
https://chroniclingamerica.loc.gov/lccn/sn88076516/issues/,North Dakota," Devils Lake inter-ocean. (Devils Lake, N.D.) 1909-1915 ",sn88076516,19096057.0,2470-5233,240.0,"Aug. 13, 1909","Dec. 25, 1914",
https://chroniclingamerica.loc.gov/lccn/sn88076514/issues/,North Dakota," Devils Lake inter-ocean. (Devils Lake, Ramsey Co., Dakota [N.D.]) 1884-1905 ",sn88076514,19096051.0,2470-5292,653.0,"Oct. 11, 1884","Nov. 24, 1905",https://chroniclingamerica.loc.gov/lccn/sn88076514/essays/
https://chroniclingamerica.loc.gov/lccn/sn88076523/issues/,North Dakota," Devils Lake weekly world. (Devils Lake, N.D.) 1911-1914 ",sn88076523,18298374.0,2470-5373,139.0,"June 30, 1911","April 3, 1914",
https://chroniclingamerica.loc.gov/lccn/sn88076525/issues/,North Dakota," The Devils Lake world and inter-ocean. (Devils Lake, N.D.) 1915-1920 ",sn88076525,18298418.0,2470-5489,266.0,"Jan. 28, 1915","June 16, 1920",
https://chroniclingamerica.loc.gov/lccn/sn88076526/issues/,North Dakota," The Devils Lake world. (Devils Lake, N.D.) 1920-1982 ",sn88076526,18298428.0,2470-5527,131.0,"July 7, 1920","Dec. 27, 1922",
https://chroniclingamerica.loc.gov/lccn/sn88076524/issues/,North Dakota," Devils Lake world. (Devils Lake, N.D.) 1914-1915 ",sn88076524,18298379.0,2470-5454,41.0,"April 10, 1914","Jan. 21, 1915",
https://chroniclingamerica.loc.gov/lccn/sn88076522/issues/,North Dakota," The Devils Lake world. (Devils Lake, N.D.) 1911-1911 ",sn88076522,18298352.0,2470-5330,25.0,"Jan. 6, 1911","June 23, 1911",
https://chroniclingamerica.loc.gov/lccn/sn88076013/issues/,North Dakota," The Dickinson press. (Dickinson, Stark County, D.T. [i.e. N.D.]) 1883-1927 ",sn88076013,18280321.0,2475-8728,1706.0,"April 21, 1883","Dec. 29, 1917",https://chroniclingamerica.loc.gov/lccn/sn88076013/essays/
https://chroniclingamerica.loc.gov/lccn/sn87096040/issues/,North Dakota," Emmons County record. [volume] (Williamsport, D.T. [i.e. N.D.]) 1884-current ",sn87096040,1567833.0,2475-9783,1969.0,"June 10, 1884","Dec. 28, 1922",https://chroniclingamerica.loc.gov/lccn/sn87096040/essays/
https://chroniclingamerica.loc.gov/lccn/sn85042373/issues/,North Dakota," The evening times. [volume] (Grand Forks, N.D.) 1906-1914 ",sn85042373,12288982.0,2379-1144,2187.0,"Jan. 1, 1906","March 28, 1914",https://chroniclingamerica.loc.gov/lccn/sn85042373/essays/
https://chroniclingamerica.loc.gov/lccn/sn85042224/issues/,North Dakota," The Fargo forum and daily republican. [volume] (Fargo, N.D.) 1894-1957 ",sn85042224,11963022.0,2688-9447,4329.0,"Oct. 7, 1903","Dec. 31, 1918",https://chroniclingamerica.loc.gov/lccn/sn85042224/essays/
https://chroniclingamerica.loc.gov/lccn/sn89074109/issues/,North Dakota," Golden Valley chronicle. (Beach, Billings County, N.D.) 1905-1916 ",sn89074109,19654535.0,2470-5543,452.0,"Jan. 10, 1907","Dec. 15, 1916",https://chroniclingamerica.loc.gov/lccn/sn89074109/essays/
https://chroniclingamerica.loc.gov/lccn/sn89074404/issues/,North Dakota," Grand Forks daily herald and the evening times. (Grand Forks, N.D.) 1914-1914 ",sn89074404,20697142.0,2379-1160,133.0,"March 30, 1914"," Sept. 1, 1914 ",https://chroniclingamerica.loc.gov/lccn/sn89074404/essays/
https://chroniclingamerica.loc.gov/lccn/sn89074405/issues/,North Dakota," Grand Forks daily herald. (Grand Forks, N.D.) 1914-1916 ",sn89074405,20697161.0,2379-1187,558.0," Sept. 2, 1914 ","June 30, 1916",https://chroniclingamerica.loc.gov/lccn/sn89074405/essays/
https://chroniclingamerica.loc.gov/lccn/sn85042414/issues/,North Dakota," Grand Forks herald. [volume] (Grand Forks, N.D.) 1916-1955 ",sn85042414,12360797.0,2379-1209,2023.0,"July 1, 1916","Dec. 30, 1922",https://chroniclingamerica.loc.gov/lccn/sn85042414/essays/
https://chroniclingamerica.loc.gov/lccn/sn88076992/issues/,North Dakota," Griggs County courier. (Cooperstown, Griggs Co., Dak. [N.D.]) 1885-1885 ",sn88076992,18820572.0,2475-7160,25.0,"Jan. 2, 1885","June 19, 1885",https://chroniclingamerica.loc.gov/lccn/sn88076992/essays/
https://chroniclingamerica.loc.gov/lccn/sn88076998/issues/,North Dakota," Griggs courier. (Cooperstown, Griggs Co., Dak. [N.D.]) 1885-1902 ",sn88076998,18820559.0,2475-854X,881.0,"June 26, 1885","May 15, 1902",https://chroniclingamerica.loc.gov/lccn/sn88076998/essays/
https://chroniclingamerica.loc.gov/lccn/sn87096037/issues/,North Dakota," The Hope pioneer. [volume] (Hope, N.D.) 1882-1964 ",sn87096037,2252338.0,2470-5586,1977.0,"April 27, 1883","Dec. 28, 1922",https://chroniclingamerica.loc.gov/lccn/sn87096037/essays/
https://chroniclingamerica.loc.gov/lccn/sn85042404/issues/,North Dakota," Jamestown alert. [volume] (Jamestown, Stutsman County, D.T. [N.D.]) 1878-1882 ",sn85042404,12355978.0,2332-9947,181.0,"July 4, 1878","Feb. 17, 1882",https://chroniclingamerica.loc.gov/lccn/sn85042404/essays/
https://chroniclingamerica.loc.gov/lccn/sn85042405/issues/,North Dakota," Jamestown weekly alert. [volume] (Jamestown, Stutsman County, D.T. [N.D.]) 1882-1925 ",sn85042405,12356062.0,2332-9998,2092.0,"Feb. 24, 1882","Dec. 28, 1922",
https://chroniclingamerica.loc.gov/lccn/sn89074443/issues/,North Dakota," The nonpartisan leader. [volume] (Fargo, N.D.) 1915-1921 ",sn89074443,1638892.0,2469-3529,284.0," Sept. 23, 1915 ","Oct. 31, 1921",https://chroniclingamerica.loc.gov/lccn/sn89074443/essays/
https://chroniclingamerica.loc.gov/lccn/sn88076145/issues/,North Dakota," Oakes Republican. (Oakes, N.D.) 1898-1906 ",sn88076145,18065383.0,2475-9880,261.0,"Aug. 12, 1898","Jan. 18, 1906",
https://chroniclingamerica.loc.gov/lccn/sn87096017/issues/,North Dakota," The Oakes times. [volume] (Oakes, N.D.) 1906-current ",sn87096017,1760975.0,2572-5858,880.0,"Jan. 25, 1906","Dec. 28, 1922",
https://chroniclingamerica.loc.gov/lccn/sn88076144/issues/,North Dakota," Oakes weekly Republican. (Oakes, Dickey County, D.T. [i.e. N.D.]) 1883-1898 ",sn88076144,18065359.0,2475-9821,380.0,"June 29, 1888","June 17, 1898",
https://chroniclingamerica.loc.gov/lccn/sn88076741/issues/,North Dakota," The pioneer express. [volume] (Pembina, Dakota [N.D.]) 1883-1928 ",sn88076741,2253911.0,2379-1241,1782.0,"April 20, 1883","Dec. 29, 1922",https://chroniclingamerica.loc.gov/lccn/sn88076741/essays/
https://chroniclingamerica.loc.gov/lccn/sn88076639/issues/,North Dakota," Sioux County pioneer. (Fort Yates, Sioux County, N.D.) 1914-1929 ",sn88076639,19491165.0,2475-9759,378.0," Sept. 24, 1914 ","Dec. 28, 1922",https://chroniclingamerica.loc.gov/lccn/sn88076639/essays/
https://chroniclingamerica.loc.gov/lccn/sn89074935/issues/,North Dakota," Der Staats=Anzeiger. (Rugby, N.D.) 1906-current ",sn89074935,20284939.0,2639-5142,701.0,"April 11, 1907","Oct. 19, 1920",https://chroniclingamerica.loc.gov/lccn/sn89074935/essays/
https://chroniclingamerica.loc.gov/lccn/sn88076576/issues/,North Dakota," The state-line herald. (North Lemmon, Adams County, N.D.) 1907-1912 ",sn88076576,19547915.0,2577-3429,174.0,"April 3, 1908","Jan. 5, 1912",https://chroniclingamerica.loc.gov/lccn/sn88076576/essays/
https://chroniclingamerica.loc.gov/lccn/sn84024779/issues/,North Dakota," The Wahpeton times. [volume] (Wahpeton, Richland County, Dakota [N.D.]) 1879-1919 ",sn84024779,2251045.0,2379-1306,1258.0,"April 11, 1884","Jan. 9, 1919",https://chroniclingamerica.loc.gov/lccn/sn84024779/essays/
https://chroniclingamerica.loc.gov/lccn/sn88076421/issues/,North Dakota," The Ward County independent. [volume] (Minot, Ward County, N.D.) 1902-1965 ",sn88076421,2253156.0,2333-0031,1052.0,"Jan. 7, 1903","Dec. 28, 1922",https://chroniclingamerica.loc.gov/lccn/sn88076421/essays/
https://chroniclingamerica.loc.gov/lccn/sn85000631/issues/,North Dakota," The Washburn leader. [volume] (Washburn, McLean County, N.D.) 1890-1986 ",sn85000631,1641877.0,8750-7250,1618.0,"June 28, 1890","Dec. 29, 1922",https://chroniclingamerica.loc.gov/lccn/sn85000631/essays/
https://chroniclingamerica.loc.gov/lccn/sn89074274/issues/,North Dakota," The weekly times-record. (Valley City, N.D.) 1912-1922 ",sn89074274,20303758.0,2333-0058,537.0,"July 25, 1912","Nov. 9, 1922",
https://chroniclingamerica.loc.gov/lccn/sn88076270/issues/,North Dakota," Williston graphic. (Williston, Williams County, N.D.) 1895-1919 ",sn88076270,18021529.0,2333-0015,1145.0,"July 9, 1895","May 15, 1919",https://chroniclingamerica.loc.gov/lccn/sn88076270/essays/
,,,,,,,,,
https://chroniclingamerica.loc.gov/lccn/sn84028140/issues/,Ohio," Akron daily Democrat. [volume] (Akron, Ohio) 1892-1902 ",sn84028140,10448440.0,2157-3301,1101.0,"May 1, 1899","Dec. 31, 1902",https://chroniclingamerica.loc.gov/lccn/sn84028140/essays/
https://chroniclingamerica.loc.gov/lccn/sn83035397/issues/,Ohio," The Aliened American. [volume] (Cleveland, Ohio) 1853-18?? ",sn83035397,9777824.0,,1.0,"April 9, 1853","April 9, 1853",https://chroniclingamerica.loc.gov/lccn/sn83035397/essays/
https://chroniclingamerica.loc.gov/lccn/sn83035644/issues/,Ohio," America. [volume] (Cleveland, Ohio) 1905-current ",sn83035644,10208533.0,1041-0732,1270.0,"March 5, 1918","Nov. 2, 1922",https://chroniclingamerica.loc.gov/lccn/sn83035644/essays/
https://chroniclingamerica.loc.gov/lccn/sn2008060406/issues/,Ohio," The American issue. [volume] (Westerville, Ohio) 1912-19?? ",sn2008060406,30577976.0,2769-4380,492.0,"Feb. 16, 1912","May 1, 1932",https://chroniclingamerica.loc.gov/lccn/sn2008060406/essays/
https://chroniclingamerica.loc.gov/lccn/sn85026105/issues/,Ohio," American Lancaster gazette. [volume] (Lancaster, Ohio) 1855-1860 ",sn85026105,12036241.0,2373-1184,161.0,"Feb. 15, 1855","March 29, 1860",https://chroniclingamerica.loc.gov/lccn/sn85026105/essays/
https://chroniclingamerica.loc.gov/lccn/sn88078388/issues/,Ohio," Amerikai Magyar hirlap = American Magyar journal. [volume] (Youngstown, Ohio) 1911-1942 ",sn88078388,17694812.0,2689-0534,1149.0,"Jan. 1, 1920","March 26, 1942",https://chroniclingamerica.loc.gov/lccn/sn88078388/essays/
https://chroniclingamerica.loc.gov/lccn/sn83045274/issues/,Ohio," Ameryka echo. [volume] (Toledo, Ohio) 1902-1971 ",sn83045274,9402611.0,2578-1227,170.0,"Dec. 6, 1902","March 3, 1906",https://chroniclingamerica.loc.gov/lccn/sn83045274/essays/
https://chroniclingamerica.loc.gov/lccn/sn93054143/issues/,Ohio," Ameryka w Toledo i kuryer Clevelandski. [volume] (Toledo, Ohio) 1892-1892 ",sn93054143,29419934.0,2578-112X,98.0,"Jan. 23, 1892","Dec. 28, 1892",https://chroniclingamerica.loc.gov/lccn/sn93054143/essays/
https://chroniclingamerica.loc.gov/lccn/sn93054144/issues/,Ohio," Ameryka w Toledo. [volume] (Toledo, Ohio) 1891-1892 ",sn93054144,29502972.0,2578-1081,14.0,"Dec. 5, 1891","Jan. 20, 1892",https://chroniclingamerica.loc.gov/lccn/sn93054144/essays/
https://chroniclingamerica.loc.gov/lccn/sn93058750/issues/,Ohio," Ameryka. (Toledo, Ohio) 1889-1891 ",sn93058750,27844877.0,2577-9826,121.0," Sept. 21, 1889 ","Dec. 2, 1891",https://chroniclingamerica.loc.gov/lccn/sn93058750/essays/
https://chroniclingamerica.loc.gov/lccn/sn93054145/issues/,Ohio," Ameryka. [volume] (Toledo, Ohio) 1893-1902 ",sn93054145,29502927.0,2578-1162,465.0,"Jan. 7, 1893","Nov. 29, 1902",https://chroniclingamerica.loc.gov/lccn/sn93054145/essays/
https://chroniclingamerica.loc.gov/lccn/sn83035487/issues/,Ohio," Anti-slavery bugle. [volume] (New-Lisbon, Ohio) 1845-1861 ",sn83035487,1321288.0,2166-1863,809.0,"June 20, 1845","May 4, 1861",https://chroniclingamerica.loc.gov/lccn/sn83035487/essays/
https://chroniclingamerica.loc.gov/lccn/sn83035173/issues/,Ohio," The Ashland union. [volume] (Ashland, Ashland County, Ohio) 1854-1868 ",sn83035173,9524909.0,2372-1472,535.0,"June 7, 1854","Dec. 25, 1867",https://chroniclingamerica.loc.gov/lccn/sn83035173/essays/
https://chroniclingamerica.loc.gov/lccn/sn88078580/issues/,Ohio," Ashtabula telegraph. (Ashtabula, Ohio) 1874-1880 ",sn88078580,17989568.0,2327-4956,314.0,"Jan. 3, 1874","Feb. 20, 1880",https://chroniclingamerica.loc.gov/lccn/sn88078580/essays/
https://chroniclingamerica.loc.gov/lccn/sn83035216/issues/,Ohio," Ashtabula weekly telegraph. [volume] (Ashtabula, Ohio) 1853-1873 ",sn83035216,9603387.0,2327-140X,789.0,"July 3, 1858","Dec. 27, 1873",https://chroniclingamerica.loc.gov/lccn/sn83035216/essays/
https://chroniclingamerica.loc.gov/lccn/sn88078581/issues/,Ohio," Ashtabula weekly telegraph. (Ashtabula, Ohio) 1880-1886 ",sn88078581,17989573.0,2327-4980,42.0,"March 5, 1880","Dec. 24, 1880",https://chroniclingamerica.loc.gov/lccn/sn88078581/essays/
https://chroniclingamerica.loc.gov/lccn/sn85038153/issues/,Ohio," The Bellefontaine Republican. [volume] (Bellefontaine, Logan County, Ohio) 1855-1905 ",sn85038153,11838682.0,2470-6434,637.0," Sept. 2, 1898 ","Dec. 27, 1904",https://chroniclingamerica.loc.gov/lccn/sn85038153/essays/
https://chroniclingamerica.loc.gov/lccn/sn84028479/issues/,Ohio," The Belmont chronicle, and farmers, mechanics and manufacturers advocate. [volume] (St. Clairsville, Ohio) 1848-1855 ",sn84028479,11332945.0,2333-0074,84.0,"Jan. 7, 1853","Jan. 19, 1855",https://chroniclingamerica.loc.gov/lccn/sn84028479/essays/
https://chroniclingamerica.loc.gov/lccn/sn85026241/issues/,Ohio," Belmont chronicle. [volume] (St. Clairsville, Ohio) 1855-1973 ",sn85026241,12114744.0,2333-0112,1976.0,"Feb. 1, 1855","Dec. 12, 1895",https://chroniclingamerica.loc.gov/lccn/sn85026241/essays/
https://chroniclingamerica.loc.gov/lccn/sn86069867/issues/,Ohio," Blue-grass blade. [volume] (Lexington, Ky.) 188?-19?? ",sn86069867,13519686.0,1940-9729,426.0,"Feb. 6, 1886","Aug. 21, 1910",https://chroniclingamerica.loc.gov/lccn/sn86069867/essays/
https://chroniclingamerica.loc.gov/lccn/sn87076554/issues/,Ohio," The Bluffton news. [volume] (Bluffton, Ohio) 1875-current ",sn87076554,9021986.0,,952.0,"Jan. 5, 1939","Dec. 31, 1959",https://chroniclingamerica.loc.gov/lccn/sn87076554/essays/
https://chroniclingamerica.loc.gov/lccn/sn83045586/issues/,Ohio," Brownlow&#39;s Knoxville Whig, and rebel ventilator. [volume] (Knoxville, Tenn.) 1863-1866 ",sn83045586,9547745.0,2165-8625,175.0,"Nov. 11, 1863","Feb. 21, 1866",https://chroniclingamerica.loc.gov/lccn/sn83045586/essays/
https://chroniclingamerica.loc.gov/lccn/sn83045012/issues/,Ohio," The Butler County press. [volume] (Hamilton, Ohio) 1900-1946 ",sn83045012,9275166.0,2766-7081,1742.0,"April 18, 1913","Aug. 30, 1946",https://chroniclingamerica.loc.gov/lccn/sn83045012/essays/
https://chroniclingamerica.loc.gov/lccn/sn84028794/issues/,Ohio," The Cadiz Democratic sentinel. [volume] (Cadiz, Ohio) 1854-1864 ",sn84028794,11451380.0,2379-1330,494.0,"Jan. 11, 1854","May 4, 1864",https://chroniclingamerica.loc.gov/lccn/sn84028794/essays/
https://chroniclingamerica.loc.gov/lccn/sn85034406/issues/,Ohio," The Cadiz sentinel. [volume] (Cadiz, Ohio) 1864-1911 ",sn85034406,12819279.0,2379-1411,226.0,"May 18, 1864","Dec. 23, 1868",https://chroniclingamerica.loc.gov/lccn/sn85034406/essays/
https://chroniclingamerica.loc.gov/lccn/sn84028793/issues/,Ohio," The Cadiz sentinel. [volume] (Cadiz, Ohio) 184?-1851 ",sn84028793,11451367.0,2379-1438,163.0,"March 21, 1844","May 21, 1851",https://chroniclingamerica.loc.gov/lccn/sn84028793/essays/
https://chroniclingamerica.loc.gov/lccn/sn83035366/issues/,Ohio,Carroll free press. [volume] (Carrollton [Ohio]) 1834-1861,sn83035366,9752963.0,2376-0362,779.0,"Jan. 1, 1836","Dec. 29, 1858",https://chroniclingamerica.loc.gov/lccn/sn83035366/essays/
https://chroniclingamerica.loc.gov/lccn/sn83007243/issues/,Ohio," The Catholic times. [volume] (Columbus, Ohio) 1951-current ",sn83007243,9359077.0,0745-6050,586.0,"Oct. 5, 1951","Dec. 28, 1962",https://chroniclingamerica.loc.gov/lccn/sn83007243/essays/
https://chroniclingamerica.loc.gov/lccn/sn88077067/issues/,Ohio," The Celina Democrat. (Celina, O. [Ohio]) 1895-1921 ",sn88077067,17359151.0,2470-6493,452.0,"May 6, 1910","Dec. 27, 1918",https://chroniclingamerica.loc.gov/lccn/sn88077067/essays/
https://chroniclingamerica.loc.gov/lccn/sn84028745/issues/,Ohio,Cincinnati daily press. [volume] (Cincinnati [Ohio]) 1860-1862,sn84028745,11417367.0,2327-1442,522.0,"March 19, 1860","Feb. 21, 1862",https://chroniclingamerica.loc.gov/lccn/sn84028745/essays/
https://chroniclingamerica.loc.gov/lccn/sn85025759/issues/,Ohio," The Cincinnati daily star. [volume] ([Cincinnati, Ohio]) 1875-1880 ",sn85025759,11898563.0,2376-0397,1533.0,"July 13, 1875","June 26, 1880",https://chroniclingamerica.loc.gov/lccn/sn85025759/essays/
https://chroniclingamerica.loc.gov/lccn/sn85042437/issues/,Ohio," Cleveland daily leader. [volume] ([Cleveland, Ohio]) 1865-1873 ",sn85042437,12413022.0,2333-018X,279.0,"Oct. 4, 1865","Aug. 31, 1866",https://chroniclingamerica.loc.gov/lccn/sn85042437/essays/
https://chroniclingamerica.loc.gov/lccn/sn83035144/issues/,Ohio,The Cleveland leader. [volume] (Cleveland [Ohio]) 1865-1865,sn83035144,9541313.0,2327-1353,132.0,"May 1, 1865","Oct. 3, 1865",https://chroniclingamerica.loc.gov/lccn/sn83035144/essays/
https://chroniclingamerica.loc.gov/lccn/sn83035143/issues/,Ohio,Cleveland morning leader. [volume] (Cleveland [Ohio]) 1854-1865,sn83035143,9541239.0,2166-1855,2113.0,"June 1, 1858","April 29, 1865",https://chroniclingamerica.loc.gov/lccn/sn83035143/essays/
https://chroniclingamerica.loc.gov/lccn/sn83035163/issues/,Ohio," Cleveland tri-weekly leader. [volume] (Cleveland, Ohio) 1854-1885 ",sn83035163,9647609.0,2327-1388,6.0,"Aug. 3, 1861","Feb. 6, 1864",https://chroniclingamerica.loc.gov/lccn/sn83035163/essays/
https://chroniclingamerica.loc.gov/lccn/sn83027095/issues/,Ohio," The colored citizen. [volume] (Cincinnati, O. [Ohio]) 1863-18?? ",sn83027095,10005063.0,,1.0,"May 19, 1866","May 19, 1866",https://chroniclingamerica.loc.gov/lccn/sn83027095/essays/
https://chroniclingamerica.loc.gov/lccn/sn84025831/issues/,Ohio," Columbus standard. [volume] (Columbus, Ohio) 1898-1901 ",sn84025831,10372298.0,,1.0,"July 27, 1901","July 27, 1901",https://chroniclingamerica.loc.gov/lccn/sn84025831/essays/
https://chroniclingamerica.loc.gov/lccn/sn87075001/issues/,Ohio," The Conservative. (M&#39;connelsville, Ohio) 1866-1871 ",sn87075001,16637795.0,2166-7888,235.0,"July 20, 1866","March 31, 1871",https://chroniclingamerica.loc.gov/lccn/sn87075001/essays/
https://chroniclingamerica.loc.gov/lccn/sn84024221/issues/,Ohio," The daily bulletin. [volume] (Dayton, Ohio) 1942-1946 ",sn84024221,11272712.0,,612.0," Sept. 1, 1944 "," Sept. 27, 1946 ",https://chroniclingamerica.loc.gov/lccn/sn84024221/essays/
https://chroniclingamerica.loc.gov/lccn/sn88077244/issues/,Ohio," The Daily empire. (Dayton, Ohio) 1865-1867 ",sn88077244,17538645.0,2327-4891,490.0,"Nov. 25, 1865","July 9, 1867",https://chroniclingamerica.loc.gov/lccn/sn88077244/essays/
https://chroniclingamerica.loc.gov/lccn/sn88077225/issues/,Ohio," The daily express. (Dayton, Ohio) 1950-1955 ",sn88077225,17538515.0,2766-760X,362.0,"Nov. 16, 1950","May 26, 1952",https://chroniclingamerica.loc.gov/lccn/sn88077225/essays/
https://chroniclingamerica.loc.gov/lccn/sn84028645/issues/,Ohio," Daily Ohio statesman. [volume] (Columbus, Ohio) 1855-1870 ",sn84028645,11284710.0,2330-6084,2469.0,"Jan. 2, 1861","Jan. 30, 1869",https://chroniclingamerica.loc.gov/lccn/sn84028645/essays/
https://chroniclingamerica.loc.gov/lccn/sn88077413/issues/,Ohio,The daily press. (Cincinnati [Ohio) 1859-1859,sn88077413,17937759.0,2327-493X,110.0,"Feb. 22, 1859","July 2, 1859",https://chroniclingamerica.loc.gov/lccn/sn88077413/essays/
https://chroniclingamerica.loc.gov/lccn/sn85026002/issues/,Ohio,Dayton daily empire. [volume] (Dayton [Ohio]) 1850-1865,sn85026002,12004498.0,2327-1493,1148.0,"April 5, 1859","Nov. 15, 1865",https://chroniclingamerica.loc.gov/lccn/sn85026002/essays/
https://chroniclingamerica.loc.gov/lccn/sn84024234/issues/,Ohio," The Dayton forum. [volume] (Dayton, Ohio) 1913-1949 ",sn84024234,11323316.0,2766-7642,415.0,"June 7, 1918","Oct. 31, 1946",https://chroniclingamerica.loc.gov/lccn/sn84024234/essays/
https://chroniclingamerica.loc.gov/lccn/sn84025694/issues/,Ohio," Dayton union news. [volume] ([Dayton, Ohio]) 1940-1944 ",sn84025694,10197513.0,2766-7693,76.0,"Dec. 19, 1940","Nov. 25, 1943",https://chroniclingamerica.loc.gov/lccn/sn84025694/essays/
https://chroniclingamerica.loc.gov/lccn/sn83035595/issues/,Ohio," Delaware gazette. [volume] (Delaware, Ohio) 1855-1886 ",sn83035595,10063097.0,2379-1454,650.0,"Jan. 15, 1858","March 31, 1871",https://chroniclingamerica.loc.gov/lccn/sn83035595/essays/
https://chroniclingamerica.loc.gov/lccn/sn85038120/issues/,Ohio," The Democrat-sentinel. [volume] (Logan, Ohio) 1906-1935 ",sn85038120,11828921.0,2157-3352,198.0,"March 22, 1906","Dec. 30, 1909",https://chroniclingamerica.loc.gov/lccn/sn85038120/essays/
https://chroniclingamerica.loc.gov/lccn/sn88078751/issues/,Ohio," The Democratic banner. (Mt. Vernon, Ohio) 1898-192? ",sn88078751,18320299.0,2157-6505,1470.0,"Jan. 4, 1910","Dec. 29, 1922",https://chroniclingamerica.loc.gov/lccn/sn88078751/essays/
https://chroniclingamerica.loc.gov/lccn/sn86079037/issues/,Ohio," Democratic enquirer. [volume] (M&#39;arthur, Vinton County, Ohio) 1867-1873 ",sn86079037,13096692.0,2330-6203,297.0,"Jan. 24, 1867","Jan. 15, 1873",https://chroniclingamerica.loc.gov/lccn/sn86079037/essays/
https://chroniclingamerica.loc.gov/lccn/sn84028297/issues/,Ohio," Democratic Northwest and Henry County news. [volume] (Napoleon, O. [Ohio]) 1894-1905 ",sn84028297,10921403.0,2376-0435,180.0,"Jan. 18, 1894","June 24, 1897",https://chroniclingamerica.loc.gov/lccn/sn84028297/essays/
